ward	name
1 - Kolinjadiya	Merrill Lazarus Nimal Vanderlen
2 - Ulhitiyawa	Waththu Arachchige Martin Rohitha Fernando
3 - Wennappuwa	Warnakulasooriya Herman Joseph Alexander Perera
4 - Udasirigama	Brahmanage Antony Sunil Santha Perera
5 - Lunuwila	Kahanda Liyanage Priyantha Winton Ignasius Appuhami
6 - Sirigampala	Karunakkara Arachchige Dona Shrimali Ingrit
7 - Kirimatiyana	Jayakodi Pathirannehalage Upali Sandasiri
8 - Thulawala	Chakrawarthige Susantha Anura Silva
9 - Kahatawila	Wickrama Arachchige Nirosha Priyadarshani
10 - Lihiriyagama	Arawwalage Don Dinuksh Inanda
11 - Haldanduwana	Herath Mudiyanselage Karunarathne
12 - Bandirippuwa	Don Nimal Aruna Shanthi Vijethunga
13 - Dummaladeniya	Ben Rajitha Sharmal Gunawardana
14 - Nainamadama	Sattadi Ralalage Dona Bernadeth Imalka Niroshani
15 - Boralassa	Mahabaduge Priyal Brayantha Perera
16 - Katukenda	Ranthilaka Pedige Melani Chathurika Ranthilaka
17 - Mohottimulla	Samarasinghe Arachchige Ajith Amarajeewa
18 - Singakkuliya	Palakuttige Jayathissa Perera
19 - Yogiyana	Jayakodi Archchige Anura Wickramasinghe
20 - Morukkuliya	Liyanage Susantha Srinath Fernando
21 - Dankotuwa	Naiwala Kankanamlage Palitha Christy Jayalal Appuhamy
22 - Gonawila	Disasnayakage Malith Sameera Perera
23 - Bolawatta	Warnakulasooriya Shiron Gamini Asoka Fernando
24 - Kammala	Seekkuge Siripala Perera
25 - Waikkala	Warnakulasooriya Suren Anton Srinath Fernando
