ward	name
1 - Kolinjadiya	Katunayakage Victor Susantha Perera
2 - Ulhitiyawa	Goviwanshage Pavindu Dilshan Perera
3 - Wennappuwa	Fernando Warnakulasuriya Joseph Claude Will Helm
4 - Udasirigama	Manchanayake Mudiyanselage Jinendra Wishwanath Manchanayake
5 - Lunuwila	Jayasooriya Kuranage Deepa Mary Irangani Perera
6 - Sirigampala	Katunayakage Noel Sudath Janaka Perera
7 - Kirimatiyana	Randeni Arachchilage Nilanka Sandakel
8 - Thulawala	Polpity Arachchilage Udara Buddika
9 - Kahatawila	Imihamilage Nayomi Ramyalatha
10 - Lihiriyagama	Marasinghage Ramyalatha Thilakarathna
11 - Haldanduwana	Abhayawikrama Sinhabahu Mudiyanselage Kithsiri Abhayavikrama
12 - Bandirippuwa	Ambagahage Rexi Prabhath Fernando
13 - Dummaladeniya	Udugampolage Jude Emmanuel
14 - Nainamadama	Warnakulasooriya Adappage Renfeed Shavin Fernando
15 - Boralassa	Rathugamage Nirosha Jeewanthi Fernando
16 - Katukenda	Rankoth Pedige Akila Shiranga Rajapaksha
17 - Mohottimulla	Kachchakaduge Namal Anuruddha Siriwardhana Fernando
18 - Singakkuliya	Dissanayake Lekamalage Amal Suranga
19 - Yogiyana	Welagamage Wimalasiri Perera
20 - Morukkuliya	Warnakulasooriya Stanley Thisera
21 - Dankotuwa	Sumudu Nipuna Fernandopulle
22 - Gonawila	Hetti Arachchige Cletus Paul Perera
23 - Bolawatta	Warnakulasooriya Nishantha Priyalal Coorera
24 - Kammala	Warnakulasooriya John Baptist Fernando
25 - Waikkala	Warnakulasurya Alex Nishantha Fernando
