ward	name
1 - Rathmalkandura	Jayasinghe Arachchilage Saman Kumara
2 - Namalgama	Ritigaha Mulagedara Ranjith Gunathilaka
3 -	Purane Kubure Gedara Upali Lilarathna
4 - Bakmeedeniya	Raththaran Muramuthali Herath Mudiyanselage Malani Priyanthi Herath
5 - Dehiaththakandiya	Pattiya Gedara Mohottalalage Nimal Darmadasa Bandara
6 - Kadirapura	Wanni Arachchilage Kumararathna
7 - Mawanawela	Suthath Deshappriya Jathun Arachchi
8 - Kudagala	Dehiange Koralalage Sarath Weerabahu
9 - sooriyapokuna	Deniye Gedara Vimal Priyantha Kumara
10 -	Drada Gedara Piyadasa Kularathna
11 - Nagaswewa	Ranhoti Bandaralage Ashoka Hemachandra
12 - Vijayapura	Gajaweera Arachchige Lional Gajaweera
13 - Salpitigama	Dissanayaka Mudiyanselage Walavu Gedara Nevil Kumara
14 - Lihiniyagama	Petti Pilippuge Shiromi pushpa Kumari
15 - Sandamadulla	Gamagedara Thilanga Ruwan Bandara
16 - Uththalapura	Kakulanthara Mudiyanselage Palitharathna
17 - Sandunpura	Ekanayaka Mudiyanselage Ranjith Ekanayaka
18 - Kudagama	Thennapita Gedara Sarath Chandrarathna
19 - Nawamedagama	Krishantha Manupriya Munasinghe
20 - Wewagama	Wijerathna Suriya Wasala Mudiyanselage Siyabalagahayata Kubure Gedara Asela Bandara Wijerathna
21 - Henanigala	Kibul Obbe Herath Bandaralage Renuka Priyanthi
21 - Henanigala	Wijesekara Mudiyanselage Shiromala
22 - Wewmedagama	Uduwaka Lekamlage Sujeewa Damith Kumara
