ward	name
1 - Rathmalkandura	Herath Mudiyanselage Senevirathna Banda
2 - Namalgama	Wanni Arachchige Pushpakumara Wanniarachchi
3 -	Moragaha Madiththe Gedara Kasun imeks Rajarathna
4 - Bakmeedeniya	Herath Disanayaka Sujeewa Shantha Disanayaka
5 - Dehiaththakandiya	Herath Mudiyanselage Pathmasekara Banda
6 - Kadirapura	Kotte Arachchilage Sushara Wishwa Kirthi
7 - Mawanawela	Kakulanthara Mudiyanselage Kalubanda
8 - Kudagala	Kuruppu Arachchige Ramya Priyanthi
9 - sooriyapokuna	Herath Mudiyanselage Lalith Dewasiri Herath
10 -	Rathnayaka Mudiyanselage Amitha Kithsiri Kumara Rathnayaka
11 - Nagaswewa	Rathnayaka Mudiyanselage Sampath Sadun Aberathna
12 - Vijayapura	Aththanayaka Mudiyanselage Vijaya Kumara
13 - Salpitigama	Muthukuda Mudiyanselage Gallandara Gedara Indrani Muthukuda
14 - Lihiniyagama	Egoda Gedara Jayathissa
15 - Sandamadulla	Usgoda Withana Arachchilage Nawarathna
16 - Uththalapura	Herath Mudiyanselage Pradeep Kumara Gunathilaka Bandara
17 - Sandunpura	Aththanayaka Mudiyanselage Janaka Nilantha Aththanayaka
18 - Kudagama	Wasala Mudiyanselage Saman Udaya Kumara
19 - Nawamedagama	kariyawasam Hikkaduwa Gamage Thilak Ranjith
20 - Wewagama	Walwawaththa Mudiyanselage Chandima Kumari Wallawaththa
21 - Henanigala	Unapana Warige Mahintha Wijaya Kumara
21 - Henanigala	Kumarasingha Mudiyanselage Liyangaha Kubure Gedara Rajapaksha Kumarasinghe
22 - Wewmedagama	Gajanayaka Mudalige Daglas
