ward	name
1 -	Weerabahu Mudiyanselage Keerthi Asela Dissanayake
2 -	Herath Mudiyansele Gedara Rohini Malkanthi Ekanayake
3 -	Wijekoon Mudiyansele Keerthirathna
4 -	Rathnayake Mudiyanselage Dhanushka Sampath Rathnayake
5 -	Karapperu Herath Wijekoon Thembahitiyawa Mudiyanselage Sanath Bandara Abeyrathna
6 -	Gangula Arachchige Sepalika Perera
7 -	Daljith Indika Abreu
8 -	Deniye Kumbure Kadigawe Wijerathna Mudiyanselage Dinesh Indika Bandara Kadigawa
9 -	Mahalekam Gedara Nawarathne
10 -	Merengnage Gamini Kostha
10 -	Mahalekam Gedara Mangala Sampath Dharmarthna
11 -	Senanayake Mudiyanselage Raveendra Senanayake
12 -	Mariyappan Muttiah
13 -	Herath Mudiyanselage Appuhamige Nandana Herath
13 -	Pahala Wellasse Gedara Manjula Sarath Bandara Wellassa
14 -	Madirawalage Anuradha Ananda Madirawala
15 -	Yahathugoda Baranage Lankika Nirosha Dharmasiri de Kostha
16 -	Kande Pallewaththe Gedara Lesli Pradeep Kumarasingha Kande Pallewaththe
