ward	name
1 - Thalawitiya	Pahala Polage Kularathna
2 - Bodhimaluwa	Pepiliyawala Gamaralalage Chaminda Dhanusha Karunarathna
3 - Pussella	Meemanage Thusithapala
4 - Pathberiya	Sudu Hakuruge Chandralatha
5 - Devipahala	Upul Indrasiri Dassanayaka Mudiyanselage Senarath
6 - Sudagala	Gangoda Vithana Gamage Saman Priyantha
7 - Erathna	Gamlath Edirisinghe Arachchilage Ranil Edirisinghe
8 - Kuruwita	Manamperi Mudiyanselage Jayasiri Manamperi
9 - Kadangoda	Abeywardhana Gunasekara Don Dilshan Abeywardhana
10 - Delgamuwa	Amarathunga Mudiyanselage Ranjith Wasantha Sunil Amarathunga
11 - Millawitiya	Bulathgama Ethiralalage Sri Shashindra Sandeepa Bulathgama
12 - Miyanadeniya	Dissanayaka Mudiyanselage Denusha Nayanajith Bandara
13 - Deheragoda	Deheragoda Mudiyanselage Jeewashantha Ananda
14 - Ellawala	A.R.S.R.R.W.I.W.M.R.Upali Angammana Bandara
15 - Matuwagala	Samarakoon Arachchille Don Dharmasena
16 - Theppanawa	Leeniyakkumara Udageyalage Mahinda Rathnasekara
17 - Pathagama	Irosha Udayangani Wijesinghe
18 - Walandura	Welikala Mudiyanselage Wickramarathna Bandara
19 - Kosgoda	Wellawaththa Arachchilage Sudeshini Menik Kumari
20 - Galukagama	Mallika Arachchillage Devinda Kumar
21 - Kithulpe	Denawakage Don Janaka Sanjeewa Harischandra
22 - Dodampe	Author Bulathsinhala
23 - Dodampe West	Ihalek Kankanamalage Ranjan Pradeep
24 - Kiriella	Rajakaruna Wanigasekara Mudiyanselage Chirantha Saminda Bandara
25 - Munasinhapura	Dimuthu Darshani Ranaweera
26 - Ellagawa	Dolabodage Pathmasiri Delgolla
