ward	name
1 - Thalawitiya	Rasaiah Sudahar
2 - Bodhimaluwa	Saththya Kumar Bawani
3 - Pussella	Sangara Narayanan Mohan
4 - Pathberiya	Paal Sami Niranjala Devi
5 - Devipahala	Velayudam Prasanth Kumara
6 - Sudagala	Sinnakannu Yogaraja
7 - Erathna	Selvaraj Thyagaraja
8 - Kuruwita	Madasami Sivaraja
9 - Kadangoda	Selvarathnam Lasanthini
10 - Delgamuwa	Subbramaniam Shantha Kumar
11 - Millawitiya	Stanis Los Lurdhumeri
12 - Miyanadeniya	Saundararaj Jeyaprakash
13 - Deheragoda	Sandana Pichche Anthony Kumar
14 - Ellawala	Meyeyappan Sivalingam
15 - Matuwagala	Rajagopal Paramjothi
16 - Theppanawa	Ramar Dayalan
17 - Pathagama	Pushwadhi Thamil Selvan
18 - Walandura	Veelu Balachandran
19 - Kosgoda	Thangavelu Chandra Kumara
20 - Galukagama	Veeran Siwanandi Siwasureendran
21 - Kithulpe	Karupaiyah Rajarathnam
22 - Dodampe	Muththaiyah Selvaraja
23 - Dodampe West	Karupaiya Sasikumar
24 - Kiriella	Karunsami Robin
25 - Munasinhapura	Nadaraja Denesh
26 - Ellagawa	A.S.G.Anthony Sami
