ward	name
1 - Thalawitiya	Pathirannehelage Saman Thilakasiri Withana
2 - Bodhimaluwa	Bage Gamladdalage Jeewan Abeywickramapala
3 - Pussella	Muthugal Pedige Roshan Madhusanka Deshapriya
4 - Pathberiya	Francis Hettige Kosala Hudson de Silva
5 - Devipahala	Keeragala Arachchillage Nimal Sirishantha
6 - Sudagala	Lathpadura Ulpathage Manjula Saman Lathpadura
7 - Erathna	Komala Witharanalage Chamara Ranjan Weerathunga
8 - Kuruwita	Ranaweera Arachchilage Chaminda Pramawansha
9 - Kadangoda	Herath Mudiyanselage Sisira Senarathna
10 - Delgamuwa	Hettigoda Pathiranage Ajith Munasinghe
11 - Millawitiya	Dewipura Arachchige Mohan Chandika Amarasena
12 - Miyanadeniya	Jayasinghe Manamperi Mudali Idunil Parackrama Bandara Pohorabawa
13 - Deheragoda	Malkekulalage Vinodanee Sulochana Wimalarathna
14 - Ellawala	Anil Jagath Kumara Liyanage
15 - Matuwagala	Meegahawitage Kelum Sampath
16 - Theppanawa	Kithula Kumarage Nandalal Kithsiri
17 - Pathagama	Amithirigala Dewage Darshika Dewage
18 - Walandura	Ihala Hewage Don Karunarathna
19 - Kosgoda	Siriwardana Arachchilage Rajitha Chathumali Amarathunga
20 - Galukagama	Dompe Arachchilage Duminda Kumara Premadasa
21 - Kithulpe	Baduwala Waththe Hewayalage Darshana Baduwalawaththa
22 - Dodampe	Dodampe Manannalage Shanaka Darshana Chathuranga
23 - Dodampe West	Udumulla Arachchige Disna Semini Priyangika
24 - Kiriella	Konara Mudiyanselage Subash Chandrasiri Rathnayaka Bandara
25 - Munasinhapura	Asurumuni Nipuna Piwithuru de Silva
26 - Ellagawa	Anagipura Priyantha Laknath Anagipura
