ward	name
1 - Godagandeniya	Malawara Arachchige Don Lakmal Deshappriya Malalasena
2 - Peradeniya	Herath Mudiyanselage Pasaga Bandara Herath
3 - Mahakanda	Hetti Arachchilage Sunethra Kumarihami
4 - Ogastawatta	Matiwala Gedara Rinosha Jayalath Kumari
5 - Bowala	Herath Mudiyanselage Ravindu Lassana Bandara Herath
6 - Hanthana	Kankanam Thanthrige Karunarathna
7 - Ampitiya Udagama	Ekanayaka Athukoralalage Don Nadheera Ruwansiri Ekanayaka
8 - Thennekumbura	Dasanayakalage Saddhathissa Dasanayaka
9 - Wewathenna	Gabbela Hewanawaththe Gedara Chaminda Karunarathna
10 - Ulpathakumbura	Samarathunga Mudiyanselage Kuda Banda Samarathunga
11 - Ketawala Lewla	Tharaperuwe Jothirathnage Priyantha Kumara
12 - Gurudeniya East	Jayawardhana Samarasinghalage Amila Prasanna
13 - Maligathenna	Viduruge Waththe Gedara Nawarathna Bandara
