name
Rajakaruna MahaDisanayaka Panditha Wasala Mudiyanse Ralahamilage Dananjaya Bandara Yatawara
Thennakoon Mudiyanselage Prageeth Madhuranga Bandara
Mohomad Nisar Mohomad Farook
Weerahannadige Lakshman Peter Fernando
Weerasooriya Mandale Gedara Sunil Perera
Ponnamperuma Appuhamilage Lakshman Ashoka Ponnamperuma
Udunuwara .Galwete Gedara Premila Nilmini Kumari
Wijeweera Patabendige Chamari Shriyakanthi de Silva
Ranepura Hewa Indika Roshini
Thalwaththa Mahathuwakkarage Vajira Samanmali
Panneer Selwam Kawshalya
