ward	name
1 - Egoda waleboda	Helapita Manannalage Sujeewa Dharmadasa
2 - Rassagala	Udaha Wadugedara Indika Sandaruwan Weerasinghe
3 - Ellewatta	Balasubramaniam Pushpa Kumar
4 - Meddekanda	Hatandurage Sisira Pemakumara
5 - Massenna	Udahagedara Durayalage Prasad Udaya Kumara
6 - Balangoda	Heen Paragaha Kumburalage Shyamalee
7 - Pallekanda	Jawaddanage Premadasa
8 - Ellepola	Mawatha Kumbure Aruna Ranjan
9 - Mawela	Wanasekara Arachchilage Lalith Premalal Sirisena
10 - Kirimetitenna	Junaideen Mohomed Hasan Nipas
11 - Dehigastalawa	Seiyadukhan Mohammed Saparullakhan
12 - Yahalawela	Kadawathage Lal Pushpakumara
13 - Wikiliya	Waniga Arachchilage Wimal Jayantha Samarasundara
14 - Bowatta	Ammuduge Jayanth Wijayananda Wickramasiri
15 - Damahana	Wanasekara Arachchilage Lal Kinsley Sirisena
16 - Mahawalatenna	Ilukkumbure Landewaththe Nandawathie
17 - Rajawaka	Ahangama Withanage Prasanna Udayakumara Nandapala
18 - Diyawinna	Banagala Gamaralalage Sarath Banagala
19 - Tanjantenna	Wathupalle Widanelage Manel Sriyani Manike
20 - Kalthota	Nakandalage Susil Wasantha Kumara Nakandala
21 - Medabedda	Heethakale Waligalage Milan Wishmitha Waligala
