ward	name
1 - Egoda waleboda	Shiva Kolundu Niranjan
2 - Rassagala	Nadaraj Rajini Gandhi
3 - Ellewatta	Amirthalingam Udayakumar
4 - Meddekanda	Murugaiah Dusanthani
5 - Massenna	Anthonisami Roman
6 - Balangoda	Renganadan Jeyakumar
7 - Pallekanda	Sundaralingam Dinesh
8 - Ellepola	Karupaiah Ramachandran
9 - Mawela	Sivalingam Maheshwari
10 - Kirimetitenna	Subramaniam Ravichandran Raja
11 - Dehigastalawa	Murugan Subramaniam
12 - Yahalawela	Loganadan Harsan Gandhi
13 - Wikiliya	Mayawar Subramaniam
14 - Bowatta	Sandanam Suresh
15 - Damahana	Sivarathnam Navaraththiram
16 - Mahawalatenna	Balakrishnan Pushpakumar
17 - Rajawaka	Velu Sivakumar
18 - Diyawinna	Ponnaiah Chandrasekar
19 - Tanjantenna	Supramani Emmanuwel
20 - Kalthota	Koilwel K Thiruchelvi
21 - Medabedda	Sanmugam Chandarkala
