ward	name
1 - Koholana	Merenchi Kankanamge Sudesh Ruwan Kumara
2 -	Samarappulige Raveendra
3 -	Herath Mudiyanselage Nethmi Sathsarani Herath
4 -	Jayawardhana Thalwaththage Rohana Sisira Kumara Jayawardhana
5 -	Walitharage Asanka Nuwan
5 -	Manel Weerasingha Dahanayaka
6 -	Manathadewage Sisira Ranjith
7 -	Thuyyalage Rajith Lasantha Dharmasiri
8 -	Kamburawala Kankanamge Don Rathnapala Ranaweera
9 -	Pahalage Sadasiri De Silva Abeygunawardhana
10 -	Wickamarachchi Kolambage Sunil
11 -	Udawaththa Kankanamge Nandasiri
12 -	Jeewananda Weerasingha Dahanayaka
13 -	Rankothgedara Kumarasingha Disanayakage Dharma Disanayaka
