ward	name
1 - Hapurudeniya	Samarasinghe Arachchilage Lalith Priyantha Samarasinghe
1 - Hapurudeniya	Helaudagedara Senarathna
2 - Hiramadagama	Haupe Mudiyanselage Kalpa Dilshan
3 - Alpitiya	Buluthota Pathiranage Mahesh Buddika Sampath Pathirana
4 - Kawduwawa	Arabegedara Baddage Shantha Kumarasiri
5 - Galahitiya	Pathiranage Akila Eshantha Pathirana
6 - Godakawela	Punchi Ukkulage Amitha Gurusinghe
7 - Niyangama	Puswellage Lahiru Samadhi Karunarathna
8 - Balawinna	Rathu Mannalage Chandana Sarath Kumara
9 - Thabagamuwa	Alankarage Senarath Kumarathunga
10 - Dambawinna	Dippitigala Hewayalage Gihan Kavinda Dippitigala
11 - Malwatta	Rajagal Godage Lanka Prasadini Godage
12 - Masimbula	Wellakannan Nawaraja
12 - Masimbula	Wickramasooriyage Janaka Thushara Darshana
13 - Horamula	Sandanam Ghanarajan
14 - Kottala	Malneththige Rathnapala
15 - Rakwana Town	Sathyavelu Kokila Kumari
16 - Rakwana North	Issara Kankanamalage Mahesh Somapala
