ward	name
1 -	Arumapperuma Kankanamalage Anoma Rohini Arumapperuma
2 -	Withana Pathirannahalage Sunil Shantha
3 -	Valimunne Appuhamilage Pubudu Heshan Wickramasinghe
4 -	Wijewardhanalage Palitha Pushpa Kumara Wijesingha
5 -	Dimuthu Pradeep Pallewela
6 -	Upali Priyantha Abeywickrama
7 -	Hallawa Arachchilage Manjula Ruwan Sirisena
8 -	Disanayaka Mudiyanselage Palle Walauwe Nalin Thushara Bandara Disanayaka
9 -	Don Dumigu Arachchige Karunalal Premakumara
10 -	Hewa Pedige Wimal Udaya Shantha
11 -	Ranawaka Arachchige Waluka Gayan Ranawaka
12 -	Ranasingha Pathiranage Nimal Dharmadasa
13 -	Hadagalage Nimalrathna
14 -	Edirisingha Pedige Sisira Edirisingha
15 -	Balasuriya Mudiyanselage Sriyawathi Balasuriya
16 -	Subhadrage Dayananda Chandrasiri
17 -	Aluthgama Arachchige Don Sisira Dammika
18 -	Rajapaksha Waththe Widanelage Maheshi Manjula Rathnapala
19 -	Dhanasekara Mudiyanselage Supun Thilakarathna
20 -	Chaminda Priyankara Weerakkodi
21 -	Abeysingha Arachchige Don Lionel Abeysingha
22 -	Aruna Shantha Pindeniya
23 -	Surawira Arachchige Dimuthu Kosala
24 -	Jayawardana Arachchige Shiranthi Jayawardana
25 -	Dabarage Samantha Ranjan Dabarage
