ward	name
1 - Akmeemana	Nanayakkara Wasam Appuge Bhagya Shri
2 - Bandungoda	Wanni Arachchi Kankanamge Bhathiya Thissa Kumara Alwis
3 - Ihalagoda	Wanni Arachchige Kankanamge Darshana Neel Kumara
4 - Ihalagoda Colony	Mataramba Kanaththe Gamage Ranga Priyanga
5 - Hiyare north	Walpita Gamage Aruna Sirilal
6 - Hiyare East	Walawe Durage Shaman Shirantha
7 - Halgasmulla	Kuduruwane Buddhika Ranasingha
8 - Pinandoowa	Ranasingha Arachchige Darshana Sampath
9 - Walahanduwa	Haputhanthrige Milinda
10 - Anangoda	Men Mendachchige Kamani Indralatha
11 - Haliwala	Loku Gamage Sanath Manthi
11 - Haliwala	Palliya Guruge Damith Madusanka
12 - Yatagama	Indrajith Chandana Kodagoda
13 - melegoda	Kaduruwana Ranasingha Senanee Indira
14 - Pilana	Rajith Anushka Gunasekara
15 - Metaramba	Hatangala Hewage Rohan Pradeep Kumara
