ward	name
1 - Ratnapura New Town	Wijesinghe Arachchige Sanjeewa Nishantha Wijesinghe
2 - Kospelawinna	Assala Arachchige Lucky Saman Kumara Alwis
3 - Mihindugama	Rajapakshage Nihal Rajapaksha
3 - Mihindugama	Marimuththu Wasantha Malar
4 - Weralupa	Welabada Kankanamalage Lalitha Jayanthi Premathilaka
5 - Dewalegaawa	Geethaka Samansiri Arambawaththa
6 - Muwagama	Bope Arachchilage Harsha Rangana Muniprema
7 - Ratnapur Town West	Mohomad Riyal Imran
8 - Ratnapur Town North	Wijenarayana Kottaal Baddage Chaminda Thushara Jayashantha
9 - Godigamuwa	Kalupahanage Anushka Dilhara Kalupahana
10 - Angammana	Vithana Gamagelage Nimal Pathmasiri
11 - Thiriwanaketiya	Samarasekara Mudiyanselage Nandasiri
12 - Batugedara	Wijeweera Patabandige Eranga Harshanee Wijeweera
13 - Mudduwa	Erabadda Lekamlage Dilan Sanjeeva Somarathna
14 - Samagipura	Aluth Patabendige Susantha
