ward	name
1 - Ratnapura New Town	Aluthnuvara Kankanamalage Bulugahawaththe Chandrani Mangalika Jayasundara
2 - Kospelawinna	Pahanthihage Dabare Eranga Indunil Gnanarathna
3 - Mihindugama	Malaappan Indrakumar
3 - Mihindugama	Batakada Liyanage Sri Wickrama Kumarasinghe
4 - Weralupa	Lasantha Prasad Liyanaarachchi
5 - Dewalegaawa	Millawage Don Jayantha Nandalal
6 - Muwagama	Demalaporuva Patriyage Chaminda Anuradha
7 - Ratnapur Town West	Kanaththa Hewage Chandani Dharmani Kumari
8 - Ratnapur Town North	Gunavarnalage Deepthi Vijaya Gunawarna Perera
9 - Godigamuwa	Kahaduwa Arachchige Indeera Dushyantha
10 - Angammana	Pathirannahalage Nuwan Sanjeewa
11 - Thiriwanaketiya	Walebodawidanelage Aththanayaka Karunasekara
12 - Batugedara	Paul Dayapala De Silva
13 - Mudduwa	Nanayakkara Wasam Galla Gamage Dharmarathna
14 - Samagipura	Keragala Arachchilage Gayan Darshana Keragala
