ward	name
1 -	Piramanage Asith Devinda Karunarathna
2 -	Kapuruhamige Rathnayaka
3 -	Ilandari Pedige Chandana Premathilaka
4 -	Ellewela Kankanmge Pradeep Kumara
5 -	Wisenthi Baduge Kelum Pradeep Kumara Wikramasinha
6 -	Dewasinha Arachchilage Dinesh Madusanka Dewasinha
7 -	Pahala Gamage Priyanthi Dhammika
8 -	Dissanayakage Sajith Madusanka Dissanayaka
9 -	Bamunu Brahakmana Mudiyanselage Mahinda Nishshanka
10 -	Dissanayaka Mudiyanselage Anoma Kumari Dissanayaka
