ward	name
1 - Sedawatta	Fathima Shameema Jenudeen
1 - Sedawatta	Ismail Rafeek Mohomed Asraf
2 - Wadulla	Watuthanthrige Chamod Niroda Alwis
3 - Orugodawatta	Ahmed Kabir Muhammad Fazrath
4 - Wellampitiya	Abdul Ansar Mohammadu Arfaq
5 - Dahampura	Wijemanna Mohottige Don Priyantha
6 - Kolonnawa	Liyan Kankanamge Dhammika Priyakanta
6 - Kolonnawa	Liyan Kankanamge Suranga Pradeep
7 - Singhapura	Sunila Priyanthika Perera
8 - Salamulla	Kamaldeen Mohamed Rikas
9 - Gajabapura	Mohamed Kamaldeen Mohamed Khalideen
