ward	name
1 -	Francis Nimal Ranjith Rodrigo
1 -	Dushmantha Malith pieris Haral Pulle
2 -	Majalla Andrian Kusal Nawarathna
3 -	Sooriyaarachchi Mudalige Sumudu Shenal Appuhami
4 -	Ranaweera Kaluarachchi Appuhamilage Ruhunu Jayana
5 -	Anton Crasantha Silva Pulle
6 -	Naiduwahandi Suneth Lasantha De Silva
7 -	Shriyani Mallika Munasinghe
8 -	Garumuni Shyama Sudarshanee Silva
9 -	Lankesara Sumudu Rangana
10 -	Waliweriya Liyanage Chaminda Priyadarshana Fernando
11 -	Muthukuda Arachchige Pathmasiri Muthukuda Arachchi
12 -	Thammitage Sudesh Chaminda Perera
13 -	Kachchakaduge Samantha Fernando
14 -	Nakulugamuwe Gamage Bandu
15 -	Aththanapola Arachchige Saman Dilip Kumara
16 -	Arumahandi Asela Niroshan Jayawardane
17 -	Diyaguge Rohana Indrajothi Silva
18 -	Manikkuge Sanjaya Gunarathne
19 -	Wickrama Arachchilage Gehan Shalinda
20 -	Kirihettige Dilki Dhananjanee Perera
21 -	Jayakodi Arachchge Wasantha Sanjeewa Perera
22 -	Palihawadanage Dineth Vihanga Abeysinghe Fernando
23 -	Miththage Prasan Jayalath De Silva
24 -	Kirihettige Shreemathi Manel Kumuduni
