ward	name
1 - Kiriwandala North	Sewanu Yesuraja
1 - Kiriwandala North	Wijemuni Ajit Mahinda da Soisa
2 - Kudagama	Upeksha Lasanthi Widanagamage
3 - Seethawaka	Wijesekara Mahawidanalage Merwin Hilari Plishiyan Perera
4 - Avissawella	Narasinha Arachchillage Gihan Sanjiwa Narasinha
5 - Seethgama	Mudiyanselage Lakmal Kasthurirathna
6 - Agra Place	Hingurala Arachchige Anura Pemasiri
7 - Ukwatta	Hinnayaka Mudiyanselage Damith Shantha
8 - Kiriwandala South	Enapatti Kankanamalage Chandana Upaanditha Dinalankara
9 - Kotahera	Thangamuththu Sathis Kumar
10 - Aradanakanda	Ranasinha Arachchilage Jayantha Ranawikum Kumar
11 - Puwakpitiya	Pahaladurayalage Rohitha Kusumsiri
11 - Puwakpitiya	Kidnan Gowindasami
12 - Egodagama	Athukoralage Geethani Chandrika
