ward	name
1 - Kiriwandala North	Kumarawelu Sasikumara
1 - Kiriwandala North	Rangegama Gamladdalage Hasitha Madhusanka Jayathilaka
2 - Kudagama	Hettiwaththalage Chandrapala
3 - Seethawaka	Premananda Hewagamage Lalith
4 - Avissawella	Rathnayaka Mudiyanselage Chandana Thilakasiri
5 - Seethgama	Thimbiripolage Thushara Chaminda Thimbiripola
6 - Agra Place	Jayasinham Raj Iroshana Wikramasinha
7 - Ukwatta	Owita Waththe Gedara Anura Nishantha Bandara
8 - Kiriwandala South	Rupasinha Arachchilage Sampath Sachini Dinesha
9 - Kotahera	Pelenda Arachchilage Kusum Perara
10 - Aradanakanda	Palani Appan Raman Welaudan
11 - Puwakpitiya	Kayamburaju Jayakumar
11 - Puwakpitiya	Duwegoda Ranasinha Mudiyanselage Mohomad Nishad
12 - Egodagama	Athukoralage Amila Priyankara Athukorala
