ward	name
1 - Kiriwandala North	Kahandawala Arachchige Somasiri
1 - Kiriwandala North	Sokkalingam Shanthi
2 - Kudagama	Andawalage Premnath Jayarathna
3 - Seethawaka	Srimali Anuradha Gamage
4 - Avissawella	Kannangara Korallage Don Amali Shasikala
5 - Seethgama	Andawalage Pradeep Jayarathna
6 - Agra Place	Jayasekara Pathiralage Daminda Sampath
7 - Ukwatta	Aththanayaka Mudiyansela Palitha Aththanayaka
8 - Kiriwandala South	Adimal Kankanamalage Nilantha Alwis
9 - Kotahera	Rasalingam Upul Indrajith
10 - Aradanakanda	Dodawaththe Witharamalage Anura Chandra Kumara
11 - Puwakpitiya	Maharansilige Chaminda Geeth Kumara
11 - Puwakpitiya	Palihawadana Arachchige Dimuthu Chamil Suranji Gunarathna
12 - Egodagama	Pelawaththa Arachchige Sharli Prasides Weerasinha
