ward	name
1 - Uduwela	Hommare Gedara Wijesinghe
2 - Monarangala	Abeya Gunawardena Gal Katiyage
3 - Uduwela Pallegama	Galpokune Gedara Chanaka Galpokuna
4 - Hippola	Udaya Shantha Gamaarachi
5 - Butawatta	Kodimarakkalage Sujeewa Laknath Fernando
6 - Kapuliyadda	Wijekoon Mudiyanselage Gamagedara Jayantha Bandara Wijekoon
7 - Mailapitiya	Jayawardhena Rathnayakage Asitha Padmasiri Jayawardhena
8 - Bolepe	Mallikaralalage Dayarathna
9 - Ankelipitiya	Adiadeniye Senaratne Mudalige Mahinda Gemunu Kumara Senaratne
10 - Ethulgama	Delgahapale Koralalage Dhammika Amila Bandara Siriwardhena
11 - Ratemulla	Balithiyana Gedara Inoka Priyadarshini Peter
12 - Perawatta	Arumugam Ashok Kumar
13 - Nugaliyadda	Mahagamage Aruna Ravisankha
14 - Medagama	Pindeni Mudiyanselage Nimal Premakumara Wijesinghe
15 - Marassana	Dissanayake Mudiyanselage Lakshman Rathna Sri Bandara Dissanayake
16 - Hewawissa	K.D.M. Sunethra Menike
17 - Bopitiya	Rajanayake Mudiyanselage Krisantha Sumith Bandara Rajanayake
18 - Maussawa	Jeyaraman Thiruchelwam
19 - Udadeltota	Palugama Gedara Prasanna Gemunu Anura Bandaranayake
19 - Udadeltota	Nadeshan wasanthi Mala
20 - Deltota	Rathnayake Mudiyanselage Sarath Dharmasiri Bandara
21 - Pattiyagama	Jainul Abdeen Suaibu
22 - Kolabissa	Holia Bandara Mahagedara Thamara Kumari
23 - Gabadagama Karagaskada	Jainul Abdeen Muhammadu Hameed
23 - Gabadagama Karagaskada	Ramaiya Sanmugaraja
