name
Waththe Duruayale Gedara Samalatha
Rajapaksha Gadara Chandra Pushpakanthi
Pushpa Shanthi Thrimavithana
Rajamanthri Gedara Kanthi Nirupama Ranaweera
Abarana Gedara Chamila Nirosha Amarasinghe
Ukwatta Kankanamlage Somalatha
Ratnayake Mudiyanselage Anulawathee
Pallegedara Chandima Kumari Saranapala
Dissanayake Mudiyanselage Sirimawo Dissanayake
Ranatunga Mudianselage Sandika Dilshan Bandara
Wickramasinghe Mudiyanselage Ranasinghe
palle Gedara Senawiratne
Upali Senadheera Wickramasinghe
Wijesinghe Herath Mudiyanselage Chandana Pradeep Kumar WIjesinghe
Bassnayake Mudiyanselage Asanka Udya Kumara Bassnayake
Welagedara Premadasa
Weerakoon Mudiyanselage Weerakoon Banda
Rajamuni Devayale Gedara Jayasinghe Rajamuni
Holiya Bandara Walawwe Maha Gedara Nanda Kumara Bandara Mahagedara
