ward	name
1 - Hakamuwa	Herath Mudalige Sarath Ushan Mahanama
2 - Niralgama	Koswaththa Dissanayakalage Ruwan Chanaka Piyarathna
3 - Pottakanda	Sooriya Arachchilage Sugath Shantha Amarasekara
4 - Marapana	Viharagama Ethige Tharanga Gunawardena
5 - Maudella	Welivita Vidanage Don Keerthirathna
6 - Welimaluwa	Hiriliyadda Widanalage Kelum Senarathna
7 - Bopetta	Dassanayaka Mudiyanselage Manjula Dassanayaka
8 - Berenduwa	Manannalage Hema Ranasinghe
9 - Lellopitiya	Weerasinghe Mudiyanselage Samantha Premarathna
10 - Dewalegama	Aluthwele Gedara Dilini Chathurika
11 - Denawaka Pathakada	Aluthgedara Wedaralalage Somarathne
12 - Godagama	Majuwana Gamage Janitha Madhushanka Anurapriya
13 - Ganegama	Ketawalage Darshana Chaminda Ketawala
14 - Kuttapitiya	Don Phillip de Wasala Mudali Seramge Raveen Earnest Kumara
15 - Denawaka Udakada	Balage Thushari Damayanthi Silva
16 - Pelmadulla	Ariyapperuma Mudiyanselage Samantha Bandara Ariyapperuma
17 - Bopitiya	Thembiligahage Ridma Anuruddika Priyangani Dharmawardena
18 - Poronuwa	Weralupege Gamini Amarasinghe Weralupege
19 - Panawenna	Adellage Piyasena
19 - Panawenna	Rathuhimi Haminelage Aruna Sisil Shantha
20 - Borala	Warigama Kapuge Kasun Jayarathna
21 - Kattange	Dissanayaka Mudiyanselage Indika Kumara Dissanayaka
