ward	name
1 - Galphilla	Kumarasinghage Dona Inoka Udyangani
2 - Nrmpnawa	Palitha Kumarasiri Abeygunasekara
3 - Maluwagama	Ekanayaka Mudiyanselage Sumudu Kumari
4 - Deliwalatna	Abeykoon Jayasekara Mudiyanselage Priyanthi Priyadharshani
5 - Udagama	Honthota Gedara Abhayawansha
6 - Hurekaduwa	Dassanayake Mudiyanselage Senaka Bandara
7 - Menikhinna	Indika Galpihilla
8 - Malpana	Ekanayake Mudiyanselage Ramani Bhadra Kumari Ekanayake
9 - Kubukkadura	Ahangama Vithange Nivanthi Umayangika Jayasekara
10 - Rajawlla	Kapugeekiyanage Hashani Oshaka Kawshani
11 - Wejyasrigama	Peradeniye Gasweda Gedara Thissa
12 - Abakote	Edirisinghe Arachchilage Swarnahansa
13 - Balagolla	Rajapaksha Jayasekara Edirisinghe Mudiyanselage Kalawala Gedara Thilaka Saman Rajapaksha
14 - Kanglla	Rathnayake Mudiyanselage Seelawathi
15 - Kundasale South Nituletenna	Kotika Badde Gedara Nihal Ranathunga
15 - Kundasale South Nituletenna	Gamini Lokubandara Ekanayake
16 - Dambarawa	Mahavithanage Aruni Upeksha Ariyawansha
17 - Amunugama	William Sinnaiyah
18 - Gunapana	Don Charles Nishantha Kumara Abeyrathna
19 - Gabadagama	Subramaniyam Perumal
20 - Serimalwtta	Lechchaman Sivakumari
21 - Degaldoruwa	Sewanu Nagaraja Suresh Kumar
22 - Mahawtta	Muththusamy Krishnasamy Ashoka Devi
23 - Glmaduwa	Kalpage Asanka Maduranga
24 - Kundasalya north	Srimathi Chandani Welagedara
