ward	name
1 - Kalvayal	Ponnaiyah Kugan
2 - Chavakachcheri North	Pulendralingam Guganandan
3 - Manduvil	Ponnuthurai Selvarathnam
4 - Meesalai West	Arunachalam Balamayuran
5 - Meesalai East	Arunachalam Kailayapillai
6 - Sankathanai	Yoganathan Senthimayooran
7 - Chavakachcheri Town	Parameswaran Jeyakanthan
8 - Nunavil East - Central	Thillainathan Mukundhan
9 - Nunavil West	Poobalasingam Prathapan
10 - Kovilkudiyiruppu -Sea	Bauvlina Subothini Thayalarasan
11 - Kovilkudiyiruppu - A (Land side)	Kanagasingam Darshan
