ward	name
1 - Kalvayal	Paramaguru Nanthagopal
2 - Chavakachcheri North	Sivamathy Subpiramaniyam
3 - Manduvil	Veerasingam Sujeekaran
4 - Meesalai West	Arumaithurai Manivannan
5 - Meesalai East	Kanesapillai Suresan
6 - Sankathanai	Nadarasa Arudjothivarnan
7 - Chavakachcheri Town	Mahalingam Vivekananthan
8 - Nunavil East - Central	Nagarathnam Kangatharan
9 - Nunavil West	Rok Anton Kuinton Pratheep
10 - Kovilkudiyiruppu -Sea	Ramu Sothilingam
11 - Kovilkudiyiruppu - A (Land side)	Gunarathnam Pranavarasa
