ward	name
1 - Kalvayal	Kunarathinam Kamsan
2 - Chavakachcheri North	Sinnathampy Amirthalingam
3 - Manduvil	Vikkineswaran Ilankeswaran
4 - Meesalai West	Alfred Mayooran
5 - Meesalai East	Murukaiyah Ragavan
6 - Sankathanai	Maanikkam Nagarasa
7 - Chavakachcheri Town	Thusyanthan Dilakshan
8 - Nunavil East - Central	Kamalanathan Jenistan Nimal
9 - Nunavil West	Baskaran Jeyavinothan
10 - Kovilkudiyiruppu -Sea	Anthonipillai Kanintan Kanisius
11 - Kovilkudiyiruppu - A (Land side)	Gnanasownthari Sumal
