ward	name
1 -	Dissanayaka Mudiyanselage Tikiri Appuge Rathnayaka
2 -	Hethuhamige Chaminda Thissa Kumara
3 -	Herath Mudiyanselage Samantha Kusantha Thilakarathna
4 -	Kapuru Bandage Priyantha Roopasena
5 -	Rathnayaka Mudiyanselage Kalatha Kumari Kopiti
6 -	Dissanayaka Mudiyanselage Manjula Dissanayaka
7 -	Ekanayaka Mudiyanselage Indra Kumarihami
7 -	Jayawardhana Sudantha Jayawardhana
8 -	Madampe Karolis Appuge Jayathilakage Sagara Anurudhdha Jayathilaka
9 -	Aruna Sarath Kumarage Asela Madhusanka Samarakoon
10 -	Chandradasage Chathuranga Sandaruwan Chandradasa
11 -	Karunapalage Sahan Karunathilaka
12 -	Adhikari Mudiyanselage Thushara Sampath Adhikari
13 -	Mohammadhu Sameenge Mohamad Abhuthawsac
14 -	Weerasingha Pedige Thushari Dineshika
15 -	Gomara Mudiyanselage Karunarathana
16 -	Panikka Mudiyanselage Nishantha Kumara Weerasekara
