ward	name
1 -	Chandrasekara Athapaththu Herath Mudiyanselage Nimalsiri Chandrasekara
2 -	Abeysekarage Dimuthu Prasad Kumara Abesekara
3 -	Rambandage Karunarathna
4 -	Pareeduge Mohamad Rifnas
5 -	Herath Mudiyanselage Chaminda Kumara Wijerathna
6 -	Herath Mudiyanselage Kithsiri Herath
7 -	Adhikari Mudiyanselage Senarath Bandara Adhikari
7 -	Ilangasingha Mudiyanselage Dhanushka Pradeep Ilangasingha
8 -	Hewawasamlage Piyasena
9 -	Bogahamula Gedara Buddika Asanka Jayasooriya
10 -	Jayarathnage Dinesh Indika Jayarathna
11 -	Dingiriyage Nandana Kumari
12 -	Kiribandage Abeyarathna
13 -	Madhusha Udayangani Kumari Wijesingha
14 -	Nahurkani Alfaisar
15 -	Sidath Chamara Bandara Mudiyanse
16 -	Palihana Gedara Santha Disanayaka
