ward	name
1 - Thellambura	Thellambura Vithanage Suranji
2 - Nakiyadeniya	Udumalagala Gamage Rusiru Dhananjaya
3 - Nabadawa	Wathogalahewage Nalaka Senarath
4 - Yakkallamulla	Udumalagala Gamage Janaka Rukshan
5 - Kottawa	Dodampe Gamage Sisira Kumara
6 - Newungala	Hikgoda Liyanagamage Palitha Rupasingha
7 - Thalgampala	Hetti Arachchige Saman Kumara
8 - Polpagoda	Wijesekara Gamachchige Samantha Kumara
9 - Karagoda	Samarasingha Kapparage Lional
10 - Magedara	Petikiri Koralalage Kamani Shyama Kumari
11 - Uduwella	Hewa Dewa Ajantha Weerasingha
12 -	Udumalagala Gamage Piyadasa
