ward	name
1 - Thellambura	Imaduwa Withanage Rukman Priyantha
2 - Nakiyadeniya	Korala Gamage Wasantha Sanjiwa Abeynayaka
3 - Nabadawa	Kariyawasam Haputhanthirige Anju Gayan
4 - Yakkallamulla	Dimuthu Dimal Samarasingha
5 - Kottawa	Malgaha Gamage Lakshman Palitha
6 - Newungala	Akuratiya Gamage Anoma Priyadarshani
7 - Thalgampala	Ayesh Tharuka Madhusanka Wijewaththa
8 - Polpagoda	Nimal Sepala Amarawickrama
9 - Karagoda	Karagoda Gamage Harischandra
10 - Magedara	Okandawaththa Hewage Renuka Malkanthi
11 - Uduwella	Ranasingha Hewage Dayawansha
12 -	Siman Meru Pathiranage Anura Saman Dias
