ward	name
1 -	PERIYATHAMBY NAGARAJAH
2 -	MONOHARAN NELAHARAN
3 -	THIRUGNGNAM JEYATHEEPAN
4 -	RUTHTHIRARAJAH MEKALATHA
5 -	YOKARAJAH UMARAMANAN
6 -	PONNAMBALAM SIVAMEHAN
7 -	NAKENTHIRARASA SRITHARAN
8 -	LEON OCKERSZ
9 -	VADIVEL YOKASHANKAR
10 -	PURANALINGAM MURALITHARAN
11 -	EHAMPARAM SUNTHARESWARAN
12 -	KETHARAM MARUJAN
13 -	MURUKATHAS THARSALA
14 -	KANTHASAMI MEKALA
15 -	SEPAMALAI SELVATHAS
16 -	SOUNTHARARAJAH RENUKA
17 -	SOMASRI JEYANTHAN
18 -	JOSEPH THEVARAJAN
19 -	INPARAJAH PRATHEPARAJ
20 -	NAKALINGAM THARANITHARAN
