ward	name
1 - Uragasmanhandiya North	Pathiranage Sanjeewa Susantha Wijesingha
2 - Uragasmanhandiya South	Abeysingha Arachchige Sarath Gunarathna
3 - Halgahawella	Kosgallana Durage Sunantha Kumara
4 - Hipankanda	Subaya Hakuru Rathnapala
5 - Magala	Sembapperuma Arachchige Upul Chaminda
6 - Unagaswela	Hewa Dewa Dharma Shri Jayawardhana
7 - Mahaedanda	Punchi Hewa Ramani Jayantha
8 - Thalgahawatta	Ilandari Dewa Suwarna
9 - Barakanda	Magina Wiranda Lal Samarasingha De Silva alias Thomwaye Hakuru Lal Samarasingha
10 - Kurundugaha Hethekma	Batapola Hewage Buddhi Sudesh Padma Kumara
11 - Galagoda Atta	Murukkuwa Durage Leelawathie
12 - Mahagoda	Gurusingha Dapanadurage Ranjani Mangalika
