ward	name
1 - Uragasmanhandiya North	Thommaya Hewage Wirasena
2 - Uragasmanhandiya South	Hewa Hakuru Pushpa Kumara Wickramasiri Bandara
3 - Halgahawella	Thusaya Dewa Sunil Weerathunga
4 - Hipankanda	Sarath Amarawanshage Jayasingha
5 - Magala	Ilandaridewa Samantha Kumar
6 - Unagaswela	Dharshana Lakruwan Wickramasingha
7 - Mahaedanda	Kaluwa Dewa Chandrika Kanthi Weerasingha
8 - Thalgahawatta	Jayasingha Mudiyanselage Sudath Premalal
9 - Barakanda	Ramya Shri Wijethunga
10 - Kurundugaha Hethekma	Gurusingha Dapana Durage Nilantha Premakeerthi
11 - Galagoda Atta	Dunasingha Arachchige Susantha Kumara
12 - Mahagoda	Kalahe Kankanange Rathnawalee Jayakodi
