ward	name
1 - Hattaka	Kasun Eranga Panangala Liyanage
2 - Pitigala	Manorathna Acharige Charith Asela Manorathna
3 - Godamuna	Bangamu Hewaappu Arachchige Deepa
4 - Bambarawana	Rupasingha Liyanagamage
5 - Weihena	Noronsu Halu Shrimal Sudantha Ishara
6 - Naranovita	Kariyawasam Jalathge Chandana Chamal Dewinda
7 - Porawagama	Prasad Ranasingha Weerakkodi
8 - Poddiwala	Ponnamperuma Arachchige Champika Niranjali
9 - Niyagama	Pathmasiri Kumara Block
10 - Horangalla	Akuratiya Gamage Isuru Shehan Dinuranga
