ward	name
1 - Hattaka	Prema Kumara Hengedara
2 - Pitigala	Dewana Muni Indika Mano Ranjana Senevirathna
3 - Godamuna	Gajanayaka Pathirage Uneth Maduranga
4 - Bambarawana	Ranil Nishantha Hapugoda
5 - Weihena	Maththaka Gamage Pemawathi
6 - Naranovita	Malawi Arachchi Gamage Nishantha Pemananda Mallawa Arachchi
7 - Porawagama	Waihenage Wikum Lakmal
8 - Poddiwala	Baraniwala Liyanage Thushara Susantha
9 - Niyagama	Ramanayakage Don Wijaya
10 - Horangalla	Kariyawasam Bowathanthri Sujeewa Ishantha
