ward	name
1 - Angulana	Mahaliyanage Kularathna Peiris
2 - Kaldemulla	Gayani Kanchana Gamage
3 - Borupana	Aluthgama Hewage Suresh Indika
4 - Thelawala	Pihimbiyage Emil Suranjith Fernando
5 - Soisapura	Nanayakkara Agarge Swarna Dias Gunasekara
6 - Lakshapathiya North	Weerasinghe Mudiyanselage Dinesh Manjula
7 - Uyana	Weerahannadige Suresh Premakumar Fernando
8 - Lakshapathiya South	Kalubowilage Prashamani Fernando
9 - Katubedda North	Yon Merengnage Chaminda Kumara Silva
10 - Katubedda South	Udaligamage Sudath Krishantha Perera
11 - Molpe	Don Wijesooriya Arachchige Randu Niroshana
12 - Rawathawatta East	Wengappuli Arachchige Chathranga
13 - Rawathawatta West	Dodampahalage Jayathissa Nihal Fernando
14 - Idama	Sirikkathuge Sunil Peter Fernando
15 - kadalana	Mallika Wijayawardana
16 - Moratumulla West	Ehelambagedon Sudesh Priyanga Appuhami
17 - Moratumulla	Muthuthanthreege Shanthalal Indrajith Cooray
18 - Willorawatta West	Waduge Somasiri Fernando
19 - Willorawatta East	Hewathanthrige Chaminda Peiris
20 - Indibedda East	Thanthulage Damith Palitha Fernando
21 - Indibedda West	Peduru Waduge Manoj Sanjeewa Fernando
22 - Moratuwella North	Asanka Rajes Perera Wijesinghe Gunathilaka
23 - Moratuwella South	Dandeniyage Samantha Silva
24 - Koralawella West	Muhandiramlage Kumara Rajarathna
25 - Koralawella East	Ungamandadige Ajith Priyantha Fernando
26 - Katukurunda North	Beminahennedige Suranga Gimhan Peiris
27 - Katukurunda Suoth	Weerahannadige Surendra Darshika Fernando
28 - Egoda Uyana North Central	Warusha Hennadige Gayathree Sanjeewa Soyza
29 - Egoda Uyana South	Waduge Anjana Jayalal Fernando
