ward	name
1 - Angulana	Kulathunga Kumarage Imashi Anjalika Nadeeshani
2 - Kaldemulla	Dissanayaka Mudiyanselage Randika Akalanka Dissanayaka
3 - Borupana	Kone Arachchige Weerasena
4 - Thelawala	Samantha Wimalakeerthi Wanniarachchi
5 - Soisapura	Wellappuli Arachchige Gamini Sisira Kumara
6 - Lakshapathiya North	Waduthanthiri Lahiru Umayangana
7 - Uyana	Dissanayaka Mudiyanselage Kasun Madhushanka Dissanayaka
8 - Lakshapathiya South	Kulathunga Kumarage Tharanga Sadeep Priyadarshana
9 - Katubedda North	Rajapakshage Gunawardhana Rajapaksha
10 - Katubedda South	Wedage Dinesh Lakshan Dayarathna
11 - Molpe	Mahabaduge Hashini Dilshani Fernando
12 - Rawathawatta East	Kudamaduwage Jayantha Fernando
13 - Rawathawatta West	Weragodage Praveen Ishara Weragoda
14 - Idama	Punchi Hewalage Thilina Saman Kumara
15 - kadalana	Wellahewage Saumya Himali
16 - Moratumulla West	Hanwedige Wisantha Menad Peiris
17 - Moratumulla	Wellahewage Shanika Shreemali
18 - Willorawatta West	Wellahewage Shaveen Gihon
19 - Willorawatta East	Wijewickrama Samarakoon Withana
20 - Indibedda East	Gunandahandi Janaka Prasanna
21 - Indibedda West	Abinthandalage Edmon Merry Joshep Fernando
22 - Moratuwella North	Mapa Mudiyanselage Isuru Mapa Jeewantha
23 - Moratuwella South	Balapuwaduge Nirosh Priyankara Mendis
24 - Koralawella West	Widanalage Tharanga Sandaruwan De Mel
25 - Koralawella East	Abinthandalage Lahiru Sampath Fernando
26 - Katukurunda North	Krishantha Francis
27 - Katukurunda Suoth	Ravindu Theekshana Francis
28 - Egoda Uyana North Central	Pimburage Malika Chamara Abekoon
29 - Egoda Uyana South	Somasiri Disanayakage Resal Lakshen
