ward	name
1 - Angulana	Padalangala Samitha Thero
2 - Kaldemulla	Mahawidanalage Lasantha Saman Kumara de Mel
3 - Borupana	Dadallage Deepa Damayanthi Menike
4 - Thelawala	Kurugamage Duminda Thushara Subasinghe
5 - Soisapura	Malani Siriwardana
6 - Lakshapathiya North	Malimage Ashan Ujitha Fernando
7 - Uyana	Surindawarige Chandrasiri Fernando
8 - Lakshapathiya South	Balasooriya Arachchilage Sarath Balasooriya
9 - Katubedda North	Weerahannadige Suren Jeewantha Fernando
10 - Katubedda South	Hewa Nambige Susantha Wijayathilake
11 - Molpe	Weerapurage Mahil Priyanka Fernando
12 - Rawathawatta East	Walawedurage Subhashani Madhurasangi Gunathissa
13 - Rawathawatta West	Kankanam Pathiranage Sumanasena
14 - Idama	Gunawarna Waduge Roosiri Sriyan Perera
15 - kadalana	Malmalabaduge Ashini Dilinika Fernando
16 - Moratumulla West	Dona Munasinghe Arachchige Geetha Rajani
17 - Moratumulla	Pepiliyanage Saliya Jayakumara Perera
18 - Willorawatta West	Umesh Sashika Thiththalapitiya
19 - Willorawatta East	Athapaththu Hunkiri Arachchilage Sumithra Kumari
20 - Indibedda East	Chathurartha Dewadithya Gardiyawasanlidamulage Dilshan Kumara De Silva
21 - Indibedda West	Thanthulage Subash Nilantha Fernando
22 - Moratuwella North	Gonagala Withanage Sarath Nandana
23 - Moratuwella South	Ponnahennadige chandra Fernando
24 - Koralawella West	Wannakuwaththa Waduge Malaka Sampath Fernando
25 - Koralawella East	Warnakulasooriya Wadumesthrige Damith Raj Mendis
26 - Katukurunda North	Manuwel Pirislage Jayalath Pieris
27 - Katukurunda Suoth	Goniya malimge Manik Chathurangi Aponsu
28 - Egoda Uyana North Central	Muthuthanthrige Huresh Lasantha Fernando
29 - Egoda Uyana South	Mahawaduge Ranjith Jayarathne Fernando
