ward	name
1 - Puttalam Central	Amith Dhilhan Pillai Silva
2 - Manalgundu	Mohamadh Faaruk Yoosuf Arus Lebbe
3 - Puttalam East	Kamal Bacha Mohamad Lafir
4 - NedumKulam	Mahumudu Muhammadu Ameen
5 - Pudukudirippuwa	Mohammadu Abubakkar Muhammadu Kiyas
6 - Lagoon Place	Abdul Offar Muharris
7 - Puttalam North	Jamaldin Mohamadu Lifty
8 - Puttalam South	Maarasinha Aarachchige Jaanaka Chaminda Maarasinha
9 - Senakudirippuwa	Ranasinha Aarachchilage Susantha PushpaKumara
10 - Thiladiya North	Kankanam Heellage Dhayaseeli
11 - Thiladiya South	Thangaraja Thusil Kumar
