ward	name
1 - Puttalam Central	Samsul Rafiu Mohamad Shahum
2 - Manalgundu	Seiyadu Ghouz Mohamadu Yaasar
3 - Puttalam East	Mohamad Salihu Mohamad Aseem
4 - NedumKulam	Mohamad Najurdeen Mohamad Aflan
5 - Pudukudirippuwa	Wawa Marikkar Mohamad Safrullah
6 - Lagoon Place	Raheem Mohamed Aflan
7 - Puttalam North	Muhammad Abusalih Uwais
8 - Puttalam South	Parana Pallia Guruge Sumith Palitha
9 - Senakudirippuwa	Mohamad Thahir Sarima
10 - Thiladiya North	Peter Dhamiyantha Costha
11 - Thiladiya South	Hayaththu Muhammadu Muhammadu Safik
