ward	name
1 - Kalubovitiyana	Karivila Kandage Jayanath
2 - Dangala	Jayarathna Vidana Mohottige Jagath Prasanna
3 - Alapaladeniya	Athukorala Dahanayaka Ranjith
4 - Morawaka	Vidana Pathiranage Cyril
5 - Rambukana East	Baraniwala Liyange Lal Premanath
6 - Kosnilgoda	Abeywickrama Bamunusingha Kankanamge Malani
7 - Derangala	Kolamba Arachchige Keerthi Weerasinghe
8 - Pitabeddara	Hettiarchchi Loku Karavitage Viraj pradeepa
9 - Dankoluwa	Wasantha Deepani Vijayahewa
10 - Siyambalagoda	Gorakawala Pathiranage Madura Suranga
11 - Elamaldeniya	Hewovita Gamage Nishantha
12 - Dehigaspe	Ranasinghegei Anura
