ward	name
1 - Kalubovitiyana	Galabada Gamage Rasika Madushan
2 - Dangala	Abeyranasinghe Mudiyanselage? Gnanarathne
3 - Alapaladeniya	Rubasin Sriwardhana Mahindapala
4 - Morawaka	Jinadasa Senanayaka
5 - Rambukana East	Weerasinghe Arachchige Samantha
6 - Kosnilgoda	Kadawedduwa Gamage Tharanga Chamara
7 - Derangala	Kulappu Thanthrige Dona Nimasha Nipuni Niwarthana Lankathilaka
8 - Pitabeddara	Pitabeddara Vithanage Gunasiri
9 - Dankoluwa	Subhasinghe Arachchilage Mallika Dharmapali Kumari Herath
10 - Siyambalagoda	Sarath Nandana Ranasinghe
11 - Elamaldeniya	Ranasingge Shantha
12 - Dehigaspe	Edirisooriya Arachchige Tharindu Praveen
