ward	name
1 - Serana	Lanka Barana Gedara Saman Kumara Weerasingha
2 - Keselpotha north	Kodagodage Pablis Appuhami
3 - Keselpotha south	Weerasekara Mudiyanselage Jayasingha
4 - Akiriyankumbura	Idame Herath Mudiyanselage Chandrasiri Bandara
5 - Petiyagoda	Dissanayaka Mudiyanselage Somalatha
6 - Uvatissapura	Sabaragamu Koralalage Ajith Kumarasiri
7 - Gamunupura	Kundapperuma Arachilage Wimalasiri
8 - Adaulpatha	Galbokke Appulage Gunarathna Banda
9 - Rideemaliyadda North	Jayasundara Mudiyanselage Nishantha Kumara Jayasundara
10 - Kuruvitanna	Magalage Don Malidu Hasitha Gayansiri Perera
11 - Arawa	Epita Gedara Dissanayaka Mudiyanselage Abeyrathna
