ward	name
1 - Serana	Thorahene Gedara Gunabanda
2 - Keselpotha north	Rathnayaka Mudiyanselage Abeykoon
3 - Keselpotha south	Kimbulobbe Herath Mudiyanselage Silawathi
4 - Akiriyankumbura	Galkotuwe Gedara Darmadasa
5 - Petiyagoda	Munasingha Arachilage Sumal Prasad Munasingha
6 - Uvatissapura	Adath Suriyage Dona Sachini Shalitha
7 - Gamunupura	Rajarathna Mudiyanselage Gunathilaka
8 - Adaulpatha	Dissanayaka Mudiyansela Wijerathna Bandara
9 - Rideemaliyadda North	Tennakoon Mudiyanselage Pathmalatha
10 - Kuruvitanna	Kootapola Arachilage Damayanthi
11 - Arawa	Wanni Mudiyanselage Wajira Kumara
