ward	name
1 -	Nedagamuwage Eric Upali Perera
2 -	Herath Mudiyanselage Poornima Heshani Wisidu Herath
3 -	Herath Mudiyanselage Priyantha Bandara Herath
4 -	Basnayaka Mudiyanselage Pradeep Kumara Basnayaka
5 -	Balasooriya Arachchige Chandra Kanthi Rohini Perera
6 -	Dahanaka Mudiyanselage Upali Disanayaka
7 -	Sinhala pedi Durayalaga Ariyarathna
8 -	Dissanayaka Mudiyanselage Aruna Bandara Dissanayaka
9 -	Malagammana Rajakaruna Kotuwe Gedara Rohana Deshapriya Jayaweera
10 -	Wijekoon Mudiyanselage Upul Chandana Wijekoon
11 -	Mahagama Dissanayakage Ruwan Madhu Dissanayaka
12 -	Herath Mudiyanselage Nishantha Kumara Herath
13 -	Wadu Thanthrige Sugathadasa de Silva
14 -	Yapa Mudiyanselage Devika Priyadarshani
15 -	Perudurayalage Jayalath Wickremasinghe
16 -	Basnayaka Mudiyanselage Sarath Bandara
17 -	Rathupuncha Devayalage Priyantha Sisira Kumara
18 -	Deegalle Mudiyanselage Karunathilaka Bandara
