ward	name
1 - kelebokka	Velu Murugaiya
2 - Mahapathana Watakele	Rajalingam Manogan
3 - Kosgama	Paulraj John Daniel
4 - Thawalanthenna	Weladapola Hettiarachchilage Anulavathi
5 - Beddegama Gomaraya	Perumal Thangawel
6 - Araththana	Pallegama Karunarathnage Chathura Madhuranga Kularathna
7 - Madulkele	Yogarathnam Prasand
8 - Hatale	Rankatuge Susantha Pradeepa
9 - Angammana panvila	Agalakotuwe Herath Mudiyanselage Priyantha Bandara Herath
10 - Pitawala Udugoda	Kulasekara Mudiyanselage Nilantha Kumara Kulasekara
