ward	name
1 - Vellankulam	Sandya Leenaiyaa
2 - Ilupaikadavai	Noor Muhammadu Muhammadu Asmun
3 - Periyamadhu	Meerasaheebu Jesim
4 - Vidathaltivu	Freshhan Mohamad Sarjoon
4 - Vidathaltivu	MohamaduLebbai Thaimushan
5 - Nedunkandal	Noortheen Mohamad Naapil
6 - Aalkadiveli	Abdul Kadar Musaadik
7 - Adampan	Abdul Asees Mohamad Silji
8 - Vaddakandal	Nahoor Meeran Araba
8 - Vaddakandal	Abdul Jafeer Mohamed Niroshan
9 - Madhu	Kamalathevi Pathmanathan
10 - Iranai Ilupaikulam	Mohamad Sameem Mohamad Salji
11 - Kakayankulam	Sahul Hameethu salman Hameed
