ward	name
1 -	Aluth Gedara Sriyani Ekanayaka
2 - Dewaladeniya	Liyana Gedara Santha Kumara Liyanagedara
3 - Haththotaamuna	Ekanayaka Mudiyanselage Dammanthota Gedara Kumarasingha
4 - Morathenna	Herath Mudiyanselage Ishara Udaya Bandara Herath
5 - Ilukkumbura	Konara Mudiyanselage Waththe Gedara Jayawardhana
6 - Akarahadiya	Dissanayaka Mudiyanselage Upali Senarathna
7 - Guruwela	Wele Gedara Krishantha Indika Bandara Dissanayaka
8 - Mahalakotuwa	Herath Mudiyanselage Pahala Gedara Mohan Indika Bandara Herath
9 - Halminiya	Mathmaluwe Gedara Dhanushka Nandana Dasanayake
10 - Narangamuwa	Rathnayake Mudiyanselage Rukshan Buddhika Rathnayake
