ward	name
1 -	Dasanayake Arachchige Udaya Kumara Dasanayake
2 - Dewaladeniya	Herath Mudiyanselage Shantha Bandara Herath
3 - Haththotaamuna	Sooriya Mudiyanselage Lalith Gunathilaka
4 - Morathenna	Paregedara Bandula Padmasiri Kumara
5 - Ilukkumbura	Yahangala Mudiyanselage Wijitha Menike
6 - Akarahadiya	T. Gedara Ekanayaka Mudiyanselage Indika Sandun Harshanath Ekanayaka
7 - Guruwela	Konara Mudiyanselage Wewe Gedara Jayanthi Kumari Menike
8 - Mahalakotuwa	Ekanayaka Mudiyanselage Jayantha Kithsiri Ekanayaka
9 - Halminiya	Konara Mudiyanselage Pathmasiri Konara
10 - Narangamuwa	Thunpele Gedara Prashantha Indika Ruwan Sampath Ekanayaka
