ward	name
1 -	Eramudugaha Gedara Sarath Chandrajeewa Wanasingha
2 -	Samarakoon Mudiyanselage Jayantha Bandara
3 -	Kotte Bulathsinghalage Wijitha Ruwan Kumara
4 -	Leeniyakumara Udagadara Wasantha Sampath Kumara
5 -	Rotavewe Ralala Gedara Ekanayaka Bandara
6 -	Yapa Mudiyanselage Walawwe Nishantha
7 -	Abekoon Walawwe Suranga Madushan Abekoon
8 -	Serath Peruma Arachchilage Thushara Sampath
9 -	Balasooriya Appuhamilage Gamini
10 -	-
11 -	 
12 -	Kadawate Gedara Thushari Dharshanika
13 -	 
14 -	Idan Gedara Sunil Jayaweera
15 -	Egoda Gedara Poorna Nilanthi Dharmadhasa
16 -	 
17 -	 
