ward	name
1 -	Kariyawasam Bovithanthree Ravindra Pradeep Kumara
2 -	Sendupperuma Mudalige Dilhan Sendupperuma
3 -	D. Gunarathna Basnayaka Mudiyanselage Amila Dhanushka Bandara
4 -	Imiya Mudiyanselage Neranjana Disanayaka
5 -	Nikapitiye Arachchillage Diwantha Jagath Dhammika Senevirathna
6 -	Herath Mudiyanselage Muthubanda Herath
6 -	Dasanayaka Mudiyanselage Ghanasiri Kamal Bandara Dasanayaka
7 -	Jayasooriya Arachchige Don Rathna Deshapriya Jayasooriya
8 -	Weerakkody Mudiyanselage Isuru Dinendra Abesingha
9 -	Adhikari Mudiyanselage Jayathilaka
