ward	name
1 - Gintota	Bellanage Asanka Niroshana Chandrasekara
2 - Dadalla	Jeewananda Liyanaarachchi
3 - Bope	Thilak Wijebandara
4 - kubalwella	Hemantha Senasiri Dias Abeywickrama Gunasekara
5 - Madawelamulla	Bopage Chooladasa
6 - Deddugoda	Ruwan Kumara Hewa Rajarathna
7 - Maitipe	Kottawa Iniyage Malani Manamperi
8 -	Ginthota Dewage Indika Jayanath
9 - Bataganvila	Ahangama Withanage Sriyani Abeygunasekara
10 - Sangamithapura	Thalahagama Acharige Thissa
11 - Galwadugoda	Lewallage Buddhinee Chathurika Premathilaka
12 -	Nilmini Damayanthi Thiranagama
13 -	Somasundaram Niranjan
14 - Galle city	Priyantha Sudath Weerapperuma
15 - weliwatta	Kokmaduwa Jayasingha Arachchige Aminda Kumara
16 - Thalapitiya	Nawurunna Guruge Denistan Solaman De Silva
17 - Makuluwa	Bambarawanage Dharmasena
18 - Milidduwa	Nawurunna Guruge Methsiri Alexander De Silva
18 - Milidduwa	Mohamad Ishak Mohamad Abdul Kadar
19 - Magalla	Pitiduwa Liyana Badalge Nadeeka Priyanganee Premarathna
20 - Katugoda	Siman Wasam Indrawathee
