ward	name
1 - Thandikulam	Sriskandavel Thavavel
2 - Paddanichipuliyankulam	Muhammadu Anfas Muhammadu Asfan
2 - Paddanichipuliyankulam	Nadeera shyamali Samarasuriya
3 - Pandarikulam	Sivasubramaniam Premadas
4 - Vairavapuliyankulam	Kulendram Anandarasa
5 - Kudiyiruppu	Sinnappu Ganesalingam
6 - Bazzar streer	Sidney Rohana kumara Paranagama
7 - Moonrumurippu	Thambapillai Pumindraraja
7 - Moonrumurippu	Daniel Deepa Sanjeewani
8 - Rambaikulam	Nallamuththu Pandiyarajan
9 - Sinnaputhukkulam	Rasendran Sanjayan
10 - Kovilkulam	Perumal Satheeskumar
