ward	name
1 - Thandikulam	-
2 - Paddanichipuliyankulam	Bhavanandas Bhavadarsan
2 - Paddanichipuliyankulam	Sakthidoss Dhanuskanth
3 - Pandarikulam	Kanasingham Sumanthiran
4 - Vairavapuliyankulam	Ratnasingham Sivakumaran
5 - Kudiyiruppu	Thalayasingham Dayanandan
6 - Bazzar streer	Pathmanathan Prathap
7 - Moonrumurippu	Vignarasa Sakita
7 - Moonrumurippu	Sivayogarani Shakthidas
8 - Rambaikulam	Chinnaiah Balakrishnan
9 - Sinnaputhukkulam	Subramania Iyer Ravi
10 - Kovilkulam	Sivanandam Kishanth
