ward	name
1 - Thandikulam	Pasupathi Ravichandran
2 - Paddanichipuliyankulam	Udayakumar Ahileswaran
2 - Paddanichipuliyankulam	Murukananthan Danooshan
3 - Pandarikulam	Rasalingam Danusan
4 - Vairavapuliyankulam	Gopalasingam Sharanya
5 - Kudiyiruppu	Aathymoolam Vimalar
6 - Bazzar streer	Sivabalan Venukanth
7 - Moonrumurippu	Rajapaksa Mudiyanselage Nimali Deepika Roopasinghe
7 - Moonrumurippu	Gnasekaram Gnageethan
8 - Rambaikulam	Viththiyananthathurai Sudarshan
9 - Sinnaputhukkulam	Thavarednam Premaroopan
10 - Kovilkulam	Thuraisingam Vijayakanthan
