ward	name
1 - Peliyagoda Waththa	Jayarathnage Sriyananda
2 - Meegahawaththa North	Damith Krishantha Weragoda
3 - Pattiya North	Haroos Lasantha Weerasingha
4 - Pattiya East	Hettiarachchige Kamal Gamini Chandrasiri
5 - Rohana Wihara Place	Disanayake Mudiyanselage Lal Senewirathna
6 - Meegahawaththa South	Ranepura Dewage Janitha Wirajith Madusanka Sammana
7 - Peliyagoda Gangabada	Wijekoon Mudiyanselage Thusara Saliya
8 - Peliyagoda Gangabada East	Loronsu Hewage Disna Niranjala Kumari
9 - Pattiya West	Ranhoti Kumarage Amara Chandralatha
10 - Gurukula School Place	Suraweera Arachchige Aruna Shantha
