ward	name
1 - Maththamagoda	Kulathungalage Chamudi Pushpa Dewmini Kulathunga
2 - Galpatha	Dangallage Sanduni Upekashika
3 - Kabulumulla	Gamaralalage Ruwanga Heshan Amarasiri
4 - Yatiyanthota	Meegahawaththage Elan Wasantha Kumara Sumanadasa
5 - Jayavindagama	Thelhawadige Gunawathi
6 - Dombepola	Agaspathirannehelage Chathura Darshana Wimalaweera
7 - Amanawala	Marasin Pedige Alwis
8 - Seepoth	Vidanelage Kathika Damayanthi Jayathilake
9 - Dunukedeniya	Millagale Wedaralalage Dayarathna
10 - Malwaththa	Hettiarachchillage Lakshman
11 - Neluwathukanda	Baddelage Anura Gamini Jayasinghe
12 - Ganepalla	Liyanage Kapila Priyantha Perera
13 - Garagoda	Wedamulla Madinage Chandrapala
14 - Meegasthenna	Selwaraj Nisan Kumar
15 - Pelellegama	Goluhoruppuge Niroshan Asanka
16 - Gonagamuwa	Watagala Gamaralalage Shanaka Madhushan
17 - Kithulgala	Kaluarachchillage Chandani Chulalatha Kaluarachchi
