ward	name
1 - Jalthara	Asha Gayani Kalubovila
2 - Atigala	Kandana Arachchige Lalith kumara
3 - Watareka	Yagamage Sithija Sampath Kumara
4 - Meegoda	Pituwala Kankanamge Dulanga Jayanuwan
5 - Nawalamulla	Dewanarayana Acharige Dewanarayana Kawindu
6 - Mullegama	Rathnayaka Gamage Tharanga Dewapriya
7 - Homagama	Udugama Gamage Subhash Indrajith Gamage
8 - Galawilawattha	Rasandun Prithirathna Pothupitiya
9 - Panagoda	Thudugalage Ajith Kumara
10 - Godagama	Katti Arachchige Don Nimal Wijesinghe
11 - Owitigama	Handapangoda Mudalige Viraj Rajitha Jayawardena
12 - Madulawa	Helaudakande Gnanasagara Thero
13 - Dampe	Warayaye Samitha Thero
14 - Pitipana	Akila Iranka Samarawickrama
15 - Kiriberiyakele	Handapangoda Mudalige Don Kavindu Sandeepa Handapangoda
16 - Uduwana	Thommage Jagath Chandana
17 - Magammana	Minidu Sathsara Madhuranga Liyanage
18 - Hiripitiya	Dompage Sameera Madhusankha Perera
19 - Siddhamulla	Hettiarachchige Sandhya Kumari Hettiarachchi
20 - Maththegoda Gama	Disanayake Liyanage Sisira Disanayake
21 - Maththegoda Central	Rathnayake Gamage Suranjana Deshapriya
22 - Siyambalagoda	Meringnage Kusum Pushpakumara
23 - Diyagama	Denuwan Isira Hathwalla
24 - Dolahena	Chaminda Meemanage Perera
25 - Kiriwaththuduwa	Weerasinghe Meegahawaththage Tharindu Dilshan
26 - Kahathuduwa	Dambuluwana Balithiyannalage Ashoka Gunaseeli
27 - Wethara	Inoka Loolbadduwa
28 - Palagama	Galabada Arachchige Nishantha
