ward	name
1 - Kalatuwawa West	Nishshanka Achchila Sujatha Kanthi Manike
2 - Walawita	Wickramasinghe Arachchillage Prageeth Wickramasinghe
3 - Diwrumpitiya	Shanmugawel Madanmosas
4 - Meennana	Gallage Devika Dayani Pemadasa
5 - Bopetta Didda	Don Ishara Sanka Kumasaru
6 - Udumaththa	Jayalaththinge Sunil Wickramasinghe Jayalath
7 - Iddamalgoda	Hetti Arachchige Don Justin
8 - Pelpitiya	Malwaththage Sunil M Hemasiri Peiris
9 - Wilegoda	Dikelle Lekamalage Dasun Randika Karunasena
10 - Kendangamuwa	Saheer Mohammach Mohomad Asbar
10 - Kendangamuwa	Don Ananda Kumasaru
11 - Yakudagoda	Bulugahapitiya Vidanelage Chaminda Indika Gunasekara
12 - Mahara	Mohammadu Jelidu Mohomad Muhaideen
13 - Wiyalagoda	Rathnayaka Mudiyanselage Jagath Rathnayaka
14 - Paleegala	Gasbaru Hewayalage Nishan Ajantha Wijayasinghe
15 - Mitipola	Herath Mudiyanselage Priyantha Padmalal Bandara
16 - Karandana North	Ellawala Pathirannahalage Dilani Gunasekara
17 - Karndana South	Erathna Kankanamalage Samil Lakshan Dharmasena
18 - Hindurangala	Mohammadu Ismail Mohammadu Samagradeen Minhaj
